2016,09,29,18:21:31,84
2016,09,29,19:00:45,130
2016,09,29,19:10:07,88
2016,09,29,19:24:49,31
2016,09,29,19:43:49,19
2016,09,29,20:06:07,12
2016,09,29,20:20:26,39
2016,09,29,20:27:49,16
2016,09,29,21:09:31,16
2016,09,29,21:46:49,23
2016,09,29,22:07:41,30
2016,09,30,05:37:28,33
2016,09,30,05:58:22,53
2016,09,30,06:08:03,420
2016,09,30,06:16:30,49
2016,09,30,06:26:01,165
2016,09,30,06:41:34,9
2016,09,30,06:50:38,167
2016,09,30,06:58:18,27
2016,09,30,07:07:08,223
2016,09,30,07:39:46,9
2016,09,30,07:45:56,36
2016,09,30,08:05:04,10
2016,09,30,08:12:54,16
2016,09,30,08:22:22,53
2016,09,30,08:32:05,219
2016,09,30,09:54:56,285
2016,09,30,10:04:47,72
2016,09,30,10:23:52,247
2016,09,30,10:33:52,137
2016,09,30,11:52:37,248
2016,09,30,12:57:41,284
2016,09,30,13:06:47,150
2016,09,30,13:16:45,205
2016,09,30,13:26:43,190
2016,09,30,14:44:23,346
2016,09,30,14:58:06,110
2016,09,30,15:20:57,15
2016,09,30,16:28:11,60
2016,09,30,16:38:45,62
2016,09,30,16:49:54,82
2016,09,30,16:57:28,26
2016,09,30,17:07:24,188
2016,09,30,17:17:11,16
2016,09,30,17:27:01,346
2016,09,30,17:37:21,18
2016,09,30,18:00:48,183
2016,09,30,18:10:39,48
2016,09,30,18:32:07,73
2016,09,30,19:07:10,25
2016,09,30,19:16:49,116
2016,09,30,19:25:52,142
2016,09,30,19:41:26,8
2016,09,30,19:50:48,194
2016,09,30,19:59:14,62
2016,09,30,20:08:22,20
2016,09,30,20:30:17,16
2016,09,30,20:47:13,7
2016,09,30,20:54:14,11
2016,09,30,21:00:19,59
2016,09,30,21:10:18,122
2016,09,30,21:33:40,68
2016,09,30,21:52:45,46
2016,09,30,22:53:48,33
2016,10,01,05:55:21,95
2016,10,01,06:04:14,8
2016,10,02,17:36:53,18
2016,10,02,17:50:55,7
2016,10,02,18:04:15,224
2016,10,02,18:29:22,56
2016,10,02,18:35:55,110
2016,10,02,18:45:53,78
2016,10,02,19:37:55,11
2016,10,02,20:19:52,161
2016,10,02,20:30:20,10
2016,10,02,20:44:07,17
2016,10,02,20:55:50,18
2016,10,02,21:02:26,47
2016,10,02,21:31:04,1
2016,10,02,21:43:51,10
2016,10,02,22:09:58,41
2016,10,03,05:32:39,23
2016,10,03,05:38:50,50
2016,10,03,05:55:12,114
2016,10,03,06:03:50,371
2016,10,03,06:13:20,9
2016,10,03,06:19:22,63
2016,10,03,06:29:05,28
2016,10,03,06:42:29,12
2016,10,03,06:48:34,11
2016,10,03,06:54:20,206
2016,10,03,07:02:25,154
2016,10,03,07:11:08,21
2016,10,03,07:49:25,24
2016,10,03,08:24:21,66
2016,10,03,08:33:30,204
2016,10,03,09:54:49,290
2016,10,03,10:04:48,105
2016,10,03,10:24:09,265
2016,10,03,10:34:08,138
2016,10,03,11:31:52,16
2016,10,03,11:43:15,8
2016,10,03,11:52:25,308
2016,10,03,13:18:11,253
2016,10,03,13:28:09,47
2016,10,03,14:27:33,10
2016,10,03,14:44:33,405
2016,10,03,14:54:26,1
2016,10,03,15:02:47,15
2016,10,03,15:18:37,53
2016,10,03,15:28:33,15
2016,10,03,15:39:15,35
2016,10,03,15:47:27,58
2016,10,03,16:37:45,1
2016,10,03,17:30:51,31
2016,10,03,18:48:18,47
2016,10,03,19:04:27,80
2016,10,03,20:11:55,10
2016,10,03,21:53:03,21
2016,10,03,22:05:16,47
2016,10,04,05:36:40,24
2016,10,04,05:49:16,46
2016,10,04,05:58:04,335
2016,10,04,06:16:14,72
2016,10,04,06:25:30,73
2016,10,04,06:33:52,46
2016,10,04,06:43:25,14
2016,10,04,06:53:23,207
2016,10,04,07:00:39,95
2016,10,04,07:10:38,24
2016,10,04,07:19:25,69
2016,10,04,07:28:58,35
2016,10,04,07:50:03,26
2016,10,04,07:56:43,44
2016,10,04,08:24:08,50
2016,10,04,08:31:28,226
2016,10,04,09:54:19,198
2016,10,04,10:04:12,81
2016,10,04,10:16:08,162
2016,10,04,10:26:05,461
2016,10,04,10:34:21,34
2016,10,04,11:05:42,19
2016,10,04,11:52:23,303
2016,10,04,12:02:22,4
2016,10,04,12:19:41,404
2016,10,04,12:29:40,236
2016,10,04,13:19:40,264
2016,10,04,14:44:25,125
2016,10,04,14:51:50,33
2016,10,04,15:01:25,523
2016,10,04,15:12:04,42
2016,10,04,16:28:00,229
2016,10,04,16:43:37,23
2016,10,04,17:31:46,12
2016,10,04,18:49:31,1
2016,10,04,19:00:07,85
2016,10,04,19:10:05,12
2016,10,04,19:58:24,21
2016,10,04,21:55:57,19
2016,10,05,05:38:24,7
2016,10,05,05:51:50,75
2016,10,05,06:01:49,363
2016,10,05,06:11:51,74
2016,10,05,06:20:52,46
2016,10,05,06:30:50,12
2016,10,05,06:40:06,20
2016,10,05,06:52:31,227
2016,10,05,07:02:22,144
2016,10,05,07:10:35,69
2016,10,05,07:16:41,24
2016,10,05,07:30:12,17
2016,10,05,07:56:08,28
2016,10,05,08:10:34,19
2016,10,05,08:20:21,98
2016,10,05,08:29:51,168
2016,10,05,08:55:35,25
2016,10,05,09:54:43,320
2016,10,05,10:04:42,123
2016,10,05,10:22:12,131
2016,10,05,10:32:07,237
2016,10,05,11:52:47,207
2016,10,05,13:19:40,198
2016,10,05,14:26:35,8
2016,10,05,14:36:29,124
2016,10,05,14:44:17,162
2016,10,05,14:53:18,31
2016,10,05,15:03:06,536
2016,10,05,15:18:03,8
2016,10,05,16:24:43,230
2016,10,05,17:14:03,13
2016,10,05,19:49:41,16
2016,10,05,20:35:10,8
2016,10,05,20:41:13,16
2016,10,05,21:42:34,24
2016,10,06,05:34:17,20
2016,10,06,05:52:03,80
2016,10,06,06:02:02,371
2016,10,06,06:11:54,51
2016,10,06,06:21:27,62
2016,10,06,06:29:39,37
2016,10,06,06:36:08,16
2016,10,06,06:45:21,23
2016,10,06,06:54:43,181
2016,10,06,07:00:39,106
2016,10,06,07:10:29,17
2016,10,06,07:15:50,9
2016,10,06,07:25:44,12
2016,10,06,07:45:19,8
2016,10,06,07:52:01,21
2016,10,06,08:01:58,19
2016,10,06,08:17:24,95
2016,10,06,08:27:17,190
2016,10,06,08:37:17,7
2016,10,06,09:54:19,341
2016,10,06,10:04:17,186
2016,10,06,10:20:19,96
2016,10,06,10:28:33,221
2016,10,06,11:11:52,11
2016,10,06,11:33:44,53
2016,10,06,11:49:14,63
2016,10,06,11:59:14,221
2016,10,06,13:19:34,266
2016,10,06,14:44:25,244
2016,10,06,14:53:02,184
2016,10,06,14:57:15,23
2016,10,06,15:05:30,43
2016,10,06,15:56:02,50
2016,10,06,20:10:39,29
2016,10,06,20:23:55,44
2016,10,06,20:33:53,16
2016,10,06,20:47:33,8
2016,10,06,21:16:36,15
2016,10,06,22:11:11,45
2016,10,07,05:33:44,17
2016,10,07,05:50:51,62
2016,10,07,06:00:45,449
2016,10,07,06:10:37,26
2016,10,07,06:20:20,52
2016,10,07,06:29:05,42
2016,10,07,06:36:07,34
2016,10,07,06:51:00,167
2016,10,07,07:03:28,148
2016,10,07,07:11:09,43
2016,10,07,07:18:10,35
2016,10,07,07:33:39,25
2016,10,07,07:42:09,20
2016,10,07,07:46:43,21
2016,10,07,07:54:30,32
2016,10,07,08:08:06,37
2016,10,07,08:17:59,26
2016,10,07,08:29:19,217
2016,10,07,09:55:35,326
2016,10,07,10:05:29,145
2016,10,07,10:16:10,166
2016,10,07,10:26:04,367
2016,10,07,10:35:54,39
2016,10,07,10:51:28,28
2016,10,07,11:40:19,8
2016,10,07,11:52:28,298
2016,10,07,13:19:23,208
2016,10,07,14:44:23,256
2016,10,07,14:53:22,77
2016,10,07,15:27:01,9
2016,10,07,15:43:06,21
2016,10,07,15:55:22,8
2016,10,07,16:15:02,20
2016,10,07,17:35:30,8
2016,10,07,17:44:52,19
2016,10,07,17:59:44,321
2016,10,07,18:09:07,168
2016,10,07,18:18:33,59
2016,10,07,18:26:51,324
2016,10,07,18:36:18,309
2016,10,07,18:46:16,200
2016,10,07,18:55:25,331
2016,10,07,19:03:52,190
2016,10,07,19:13:10,267
2016,10,07,19:34:41,401
2016,10,07,19:44:40,108
2016,10,07,19:53:46,620
2016,10,07,20:20:50,45
2016,10,07,20:33:20,41
2016,10,07,20:48:18,125
2016,10,07,20:57:46,67
2016,10,07,22:17:22,30
2016,10,08,07:19:25,28
2016,10,08,07:26:00,10
2016,10,08,10:09:17,30
2016,10,08,10:15:42,20
2016,10,08,10:20:38,125
2016,10,08,11:03:00,30
2016,10,08,11:09:30,12
2016,10,08,11:23:46,105
2016,10,08,11:33:44,103
2016,10,08,11:43:26,8
2016,10,08,11:57:35,10
2016,10,08,13:06:50,27
2016,10,08,13:41:21,59
2016,10,08,13:50:48,18
2016,10,08,13:57:03,75
2016,10,08,14:19:21,69
2016,10,08,14:27:26,8
2016,10,08,14:33:54,60
2016,10,08,14:43:17,58
2016,10,08,16:23:59,14
2016,10,08,17:12:02,9
2016,10,08,17:48:40,68
2016,10,08,17:56:33,74
2016,10,08,18:06:29,50
2016,10,08,18:16:09,80
2016,10,08,18:47:29,15
2016,10,08,19:05:35,10
2016,10,08,19:11:53,30
2016,10,08,19:21:45,83
2016,10,08,19:33:15,41
2016,10,08,19:40:45,13
2016,10,08,20:07:46,40
2016,10,08,20:15:16,8
2016,10,08,20:28:24,22
2016,10,08,20:35:33,8
2016,10,08,20:41:35,11
2016,10,08,20:49:59,50
2016,10,08,21:00:05,75
2016,10,08,21:07:55,20
2016,10,08,21:24:23,29
2016,10,08,22:33:44,79
2016,10,08,22:41:17,105
2016,10,08,22:50:23,63
2016,10,08,23:00:16,128
2016,10,08,23:13:25,67
2016,10,08,23:26:07,8
2016,10,09,00:30:40,44
2016,10,09,10:58:13,61
2016,10,09,11:21:04,9
2016,10,09,12:44:12,8
2016,10,09,12:50:15,46
2016,10,09,12:56:04,20
2016,10,09,14:51:58,7
2016,10,09,16:33:25,15
2016,10,09,16:43:10,47
2016,10,09,17:00:38,244
2016,10,09,17:48:34,24
2016,10,09,17:56:06,214
2016,10,09,18:04:51,16
2016,10,09,18:09:50,58
2016,10,09,18:21:39,98
2016,10,09,18:47:21,38
2016,10,09,18:54:31,22
2016,10,09,21:31:22,50
2016,10,09,21:53:15,11
2016,10,09,22:27:30,8
2016,10,09,22:45:26,14
2016,10,09,23:02:47,60
2016,10,10,07:42:53,42
2016,10,10,08:44:34,7
2016,10,10,09:43:49,22
2016,10,10,09:50:12,19
2016,10,10,09:56:50,31
2016,10,10,10:03:38,37
2016,10,10,10:20:12,175
2016,10,10,10:30:05,759
2016,10,10,10:40:02,276
2016,10,10,10:45:02,207
2016,10,10,10:54:56,404
2016,10,10,11:13:24,181
2016,10,10,11:21:53,136
2016,10,10,11:31:43,69
2016,10,10,11:39:49,50
2016,10,10,11:47:17,58
2016,10,10,11:54:09,34
2016,10,10,11:59:34,16
2016,10,10,12:09:31,153
2016,10,10,12:14:10,75
2016,10,10,12:36:05,16
2016,10,10,12:45:36,57
2016,10,10,13:01:39,96
2016,10,10,13:09:05,118
2016,10,10,13:41:17,129
2016,10,10,13:49:22,45
2016,10,10,13:57:04,34
2016,10,10,14:03:49,53
2016,10,10,14:43:22,14
2016,10,10,14:50:34,8
2016,10,10,14:56:36,48
2016,10,10,15:07:03,36
2016,10,10,16:03:40,36
2016,10,10,17:08:26,8
2016,10,10,17:17:44,74
2016,10,10,17:30:39,6
2016,10,10,17:37:23,43
2016,10,10,17:43:56,109
2016,10,10,17:53:15,34
2016,10,10,18:17:46,9
2016,10,10,18:28:25,21
2016,10,10,19:24:58,80
2016,10,10,19:34:26,14
2016,10,10,20:23:31,107
2016,10,10,20:32:32,36
2016,10,10,20:39:30,63
2016,10,10,22:06:14,29
2016,10,11,05:35:55,53
2016,10,11,05:54:39,43
2016,10,11,06:01:19,353
2016,10,11,06:13:10,31
2016,10,11,06:23:08,50
2016,10,11,06:32:22,68
2016,10,11,06:45:59,8
2016,10,11,06:52:02,177
2016,10,11,07:03:07,149
2016,10,11,07:13:01,17
2016,10,11,07:21:59,24
2016,10,11,07:46:27,34
2016,10,11,07:54:27,18
2016,10,11,08:01:34,22
2016,10,11,08:09:46,27
2016,10,11,08:16:14,25
2016,10,11,08:25:34,39
2016,10,11,08:32:54,164
2016,10,11,09:16:59,10
2016,10,11,09:55:20,299
2016,10,11,10:05:19,159
2016,10,11,10:16:39,59
2016,10,11,10:26:35,353
2016,10,11,10:36:31,30
2016,10,11,11:29:29,22
2016,10,11,11:41:09,29
2016,10,11,11:50:09,146
2016,10,11,12:00:07,155
2016,10,11,12:29:33,12
2016,10,11,13:19:36,225
2016,10,11,14:44:25,137
2016,10,11,14:56:37,376
2016,10,11,15:06:30,72
2016,10,11,15:25:48,10
2016,10,11,16:27:29,186
2016,10,11,17:08:54,20
2016,10,11,17:29:02,16
2016,10,11,17:54:05,49
2016,10,11,18:02:05,9
2016,10,11,20:07:04,10
2016,10,11,20:44:39,33
2016,10,11,20:51:51,9
2016,10,11,22:02:23,128
2016,10,11,22:11:56,21
2016,10,12,05:27:09,32
2016,10,12,05:39:58,32
2016,10,12,05:48:33,33
2016,10,12,05:57:44,90
2016,10,12,06:07:42,270
2016,10,12,06:11:52,25
2016,10,12,06:20:28,70
2016,10,12,06:29:16,8
2016,10,12,06:33:59,28
2016,10,12,06:52:44,189
2016,10,12,07:03:10,103
2016,10,12,07:18:50,22
2016,10,12,07:47:47,20
2016,10,12,07:57:43,20
2016,10,12,08:17:29,24
2016,10,12,08:29:32,158
2016,10,12,08:37:56,44
2016,10,12,09:54:30,318
2016,10,12,10:04:29,219
2016,10,12,10:17:34,141
2016,10,12,10:26:34,267
2016,10,12,10:55:16,29
2016,10,12,11:44:27,27
2016,10,12,11:50:47,143
2016,10,12,12:00:40,129
2016,10,12,12:07:31,13
2016,10,12,13:04:16,5
2016,10,12,13:13:18,8
2016,10,12,13:19:29,231
2016,10,12,14:44:31,95
2016,10,12,14:56:46,344
2016,10,12,15:06:44,81
2016,10,12,15:19:58,26
2016,10,12,16:05:39,75
2016,10,12,16:29:04,136
2016,10,12,16:37:00,70
2016,10,12,17:05:19,9
2016,10,12,17:24:39,39
2016,10,12,18:54:32,24
2016,10,12,20:02:05,16
2016,10,12,22:08:41,14
2016,10,13,05:27:55,9
2016,10,13,05:42:27,47
2016,10,13,05:49:07,87
2016,10,13,05:59:06,94
2016,10,13,06:09:04,294
2016,10,13,06:16:20,43
2016,10,13,06:34:46,19
2016,10,13,06:53:08,215
2016,10,13,07:03:06,180
2016,10,13,07:12:56,62
2016,10,13,07:40:48,20
2016,10,13,07:46:56,12
2016,10,13,08:02:12,27
2016,10,13,08:11:58,28
2016,10,13,08:20:13,62
2016,10,13,08:29:28,189
2016,10,13,09:54:42,361
2016,10,13,10:04:40,101
2016,10,13,10:16:16,140
2016,10,13,10:26:15,327
2016,10,13,10:35:17,22
2016,10,13,11:23:20,24
2016,10,13,11:33:13,8
2016,10,13,11:41:03,18
2016,10,13,11:50:53,150
2016,10,13,12:00:43,141
2016,10,13,12:26:57,23
2016,10,13,13:18:00,228
2016,10,13,14:44:25,311
2016,10,13,15:00:01,62
2016,10,13,15:21:21,35
2016,10,13,15:35:12,133
2016,10,13,15:44:13,9
2016,10,13,15:50:09,43
2016,10,13,16:07:56,127
2016,10,13,16:17:48,61
2016,10,13,16:28:56,96
2016,10,13,16:45:33,52
2016,10,13,16:58:07,45
2016,10,13,18:41:08,23
2016,10,13,19:08:52,32
2016,10,13,19:29:44,14
2016,10,13,19:58:24,23
2016,10,13,20:04:44,53
2016,10,13,21:34:18,25
2016,10,14,05:25:23,37
2016,10,14,05:39:57,22
2016,10,14,05:47:09,71
2016,10,14,05:57:08,279
2016,10,14,06:07:06,240
2016,10,14,06:11:50,34
2016,10,14,06:20:34,93
2016,10,14,06:30:28,43
2016,10,14,06:39:35,23
2016,10,14,06:52:45,167
2016,10,14,07:03:38,160
2016,10,14,07:13:36,54
2016,10,14,08:10:05,8
2016,10,14,08:19:25,24
2016,10,14,08:29:31,211
2016,10,14,08:39:31,10
2016,10,14,08:58:10,10
2016,10,14,09:30:14,24
2016,10,14,09:54:26,335
2016,10,14,10:04:25,162
2016,10,14,10:17:27,130
2016,10,14,10:27:27,346
2016,10,14,10:37:09,47
2016,10,14,10:48:55,27
2016,10,14,11:30:40,7
2016,10,14,11:37:55,50
2016,10,14,11:52:26,292
2016,10,14,12:03:00,16
2016,10,14,13:19:37,200
2016,10,14,13:32:58,8
2016,10,14,13:39:00,24
2016,10,14,13:48:58,5
2016,10,14,14:20:08,63
2016,10,14,14:27:21,56
2016,10,14,14:44:30,295
2016,10,14,15:03:51,21
2016,10,14,15:47:37,14
2016,10,14,16:04:50,43
2016,10,14,16:39:53,11
2016,10,14,18:08:12,23
2016,10,14,18:58:59,64
2016,10,14,19:06:06,61
2016,10,14,19:18:16,43
2016,10,14,19:30:57,14
2016,10,14,19:38:26,67
2016,10,14,19:49:23,139
2016,10,14,19:57:33,28
2016,10,14,20:03:42,9
2016,10,14,20:09:52,56
2016,10,14,20:18:45,65
2016,10,14,20:24:16,34
2016,10,14,20:33:38,40
2016,10,14,20:43:40,8
2016,10,14,21:03:33,63
2016,10,14,21:31:11,9
2016,10,14,21:39:12,73
2016,10,14,22:12:06,55
2016,10,14,23:36:52,141
2016,10,15,00:12:41,1
2016,10,15,00:18:51,20
2016,10,15,09:27:04,18
2016,10,15,09:48:37,44
2016,10,15,09:58:36,136
2016,10,15,10:03:57,230
2016,10,15,10:37:24,98
2016,10,15,10:46:56,79
2016,10,15,11:22:19,192
2016,10,15,11:30:58,147
2016,10,15,11:37:02,35
2016,10,15,12:50:24,69
2016,10,15,13:00:04,38
2016,10,15,13:07:27,83
2016,10,15,13:16:19,54
2016,10,15,13:31:45,8
2016,10,15,13:37:48,103
2016,10,15,13:48:04,242
2016,10,15,13:56:35,80
2016,10,15,15:08:23,25
2016,10,15,15:14:52,157
2016,10,15,15:46:50,15
2016,10,15,16:05:52,130
2016,10,15,16:38:18,169
2016,10,15,16:46:32,151
2016,10,15,17:01:28,318
2016,10,15,17:11:19,8
2016,10,15,17:18:09,11
2016,10,15,17:26:56,74
2016,10,15,17:42:23,16
2016,10,15,18:00:40,50
2016,10,15,18:28:49,62
2016,10,15,18:38:42,71
2016,10,15,18:47:12,62
2016,10,15,18:54:12,10
2016,10,15,18:59:19,12
2016,10,15,19:10:32,11
2016,10,15,20:07:07,105
2016,10,15,20:48:30,27
2016,10,15,21:18:44,71
2016,10,15,21:28:21,190
2016,10,15,21:38:53,35
2016,10,15,21:45:23,60
2016,10,15,21:53:46,51
2016,10,15,22:01:52,31
2016,10,15,22:07:35,23
2016,10,15,22:17:39,40
2016,10,15,22:25:12,33
2016,10,15,22:43:02,182
2016,10,15,22:56:18,27
2016,10,15,23:04:08,27
2016,10,16,07:42:25,8
2016,10,16,08:12:54,13
2016,10,16,08:29:36,33
2016,10,16,09:28:48,94
2016,10,16,09:38:19,134
2016,10,16,09:47:20,29
2016,10,16,09:55:12,66
2016,10,16,10:04:37,128
2016,10,16,10:14:18,67
2016,10,16,10:22:23,80
2016,10,16,10:28:06,78
2016,10,16,10:36:49,9
2016,10,16,10:44:05,39
2016,10,16,10:53:28,58
2016,10,16,11:00:25,91
2016,10,16,11:09:38,28
2016,10,16,12:19:20,7
2016,10,16,13:17:01,42
2016,10,16,13:31:32,9
2016,10,16,13:41:25,86
2016,10,16,13:53:03,11
2016,10,16,14:17:39,8
2016,10,16,14:23:42,8
2016,10,16,15:37:42,16
2016,10,16,16:47:55,47
2016,10,16,16:56:02,164
2016,10,16,17:42:23,77
2016,10,16,17:50:11,130
2016,10,16,17:57:23,128
2016,10,16,18:07:23,338
2016,10,16,18:16:53,362
2016,10,16,18:26:07,307
2016,10,16,18:41:35,100
2016,10,16,18:51:33,90
2016,10,16,19:47:21,76
2016,10,16,20:24:36,26
2016,10,16,20:36:49,159
